Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
CP4,1.5613399051449939,3.934196744872307,2.2541537441321684,2.268241040827677,sub-051,Eyes-Closed,SRM
CP2,1.5548291598660389,3.850171250854096,2.2375316725047774,2.7706782619318924,sub-051,Eyes-Closed,SRM
P2,1.5476125907071103,4.2039846364468,2.1947752911247647,1.975920960514517,sub-051,Eyes-Closed,SRM
P4,1.562385919408787,3.947184369025159,2.2297522293659657,2.3184602202354414,sub-051,Eyes-Closed,SRM
P6,1.5686724106357068,3.669449715319167,2.2312166036164682,2.3851259667110023,sub-051,Eyes-Closed,SRM
P8,1.5604283567142252,3.5077316214316,2.269388833867903,2.463554131033314,sub-051,Eyes-Closed,SRM
P10,1.571784907358738,3.381807669591839,2.2673233940526956,2.535864049580821,sub-051,Eyes-Closed,SRM
PO8,1.6063770714263685,3.0270575672468403,2.298387133270872,1.6637358737036925,sub-051,Eyes-Closed,SRM
PO4,1.5716605925924092,3.6422916925740503,2.2090164723875456,2.322592627767734,sub-051,Eyes-Closed,SRM
O2,1.6035768867193405,3.0381896978987344,2.2988445493236704,1.5950411151213784,sub-051,Eyes-Closed,SRM
Fp1,1.4829565868512746,3.6397185858200256,2.0144489741292815,4.547595445415262,sub-052,Eyes-Closed,SRM
AF7,1.4785244734758924,3.6312225935782876,1.995223588944063,4.737225993178138,sub-052,Eyes-Closed,SRM
AF3,1.5098562461297682,3.925690415418198,2.1669630711217556,3.1031807508313864,sub-052,Eyes-Closed,SRM
F1,1.54274989779019,3.83269812109202,2.2239581274591376,2.8007984190634785,sub-052,Eyes-Closed,SRM
F3,1.542217191709403,3.903893018852001,2.2335744024765347,2.6842141755038997,sub-052,Eyes-Closed,SRM
F5,1.4833040912177422,3.745575960837157,2.017848802103785,4.351193292723372,sub-052,Eyes-Closed,SRM
F7,1.4848451461975007,3.5147540941402595,1.9898330051869935,4.534761242130339,sub-052,Eyes-Closed,SRM
FT7,1.511590237927411,3.5858999955276896,2.1624137681027964,3.4099253762563864,sub-052,Eyes-Closed,SRM
FC5,1.5369785566519645,3.558701673451984,2.1765974206496965,3.2464939580108316,sub-052,Eyes-Closed,SRM
FC3,1.544844872205869,3.8947745547390937,2.2516041527857036,2.459768954371093,sub-052,Eyes-Closed,SRM
FC1,1.5457714758854229,3.8871517959719815,2.2471214642490285,2.4296854506174883,sub-052,Eyes-Closed,SRM
C1,1.5582326865143803,3.5827785741192146,2.2307715967404587,2.7309960721257265,sub-052,Eyes-Closed,SRM
C3,1.5406320037679264,3.7786134344833426,2.2469846900743433,2.5480957443105634,sub-052,Eyes-Closed,SRM
C5,1.5577365409635293,3.639353199501381,2.252104875750851,2.6346953903561765,sub-052,Eyes-Closed,SRM
T7,1.4992561645742244,3.528037643880325,2.125092579105536,3.3929623764344266,sub-052,Eyes-Closed,SRM
TP7,1.480937813470045,3.746914973277325,2.0536806027446595,4.10085154820757,sub-052,Eyes-Closed,SRM
CP5,1.5310066477551743,3.763052654571409,2.236810414225088,2.7799710379775173,sub-052,Eyes-Closed,SRM
CP3,1.5339020741539142,3.7461334628470393,2.2266609269753275,2.79092337036988,sub-052,Eyes-Closed,SRM
CP1,1.5268494334639722,3.7818967173761,2.218675141888464,2.798294529415493,sub-052,Eyes-Closed,SRM
P1,1.5172493156074134,3.9281679770412365,2.2177159254518415,2.696189377671178,sub-052,Eyes-Closed,SRM
P3,1.5287747518549994,3.9873449040683253,2.226577294591113,2.4885790417804876,sub-052,Eyes-Closed,SRM
P5,1.5424304701442393,4.089193833777834,2.2234787723452047,2.348924576394071,sub-052,Eyes-Closed,SRM
P7,1.545956500347148,4.038824455003084,2.228085818493741,2.4516613949907993,sub-052,Eyes-Closed,SRM
P9,1.4758085041804512,3.805378894316698,2.004267926005582,4.495290754964898,sub-052,Eyes-Closed,SRM
PO7,1.5362933579299742,4.222402919646467,2.1937173691752343,2.249723362347782,sub-052,Eyes-Closed,SRM
PO3,1.5402834113194543,4.195254145661628,2.197408910938564,2.255037789623613,sub-052,Eyes-Closed,SRM
O1,1.5219838734996547,4.1392549325667725,2.180006800576716,2.5293813056721492,sub-052,Eyes-Closed,SRM
Iz,1.5167430965387219,3.920911519756729,2.2118577933104353,2.8690634628615967,sub-052,Eyes-Closed,SRM
Oz,1.5330766137475833,4.109047368023979,2.219812366903415,2.324122695088725,sub-052,Eyes-Closed,SRM
POz,1.5120575490448833,4.109059503098984,2.204936629702904,2.4346184154433113,sub-052,Eyes-Closed,SRM
Pz,1.5174511670381978,3.991199630226711,2.218755412251545,2.5637884362072394,sub-052,Eyes-Closed,SRM
CPz,1.5170632317319466,3.81947929526888,2.211176807475434,2.8117137671845756,sub-052,Eyes-Closed,SRM
Fpz,1.482508087036468,3.848668881644101,2.0854625201128787,3.858267592112247,sub-052,Eyes-Closed,SRM
Fp2,1.479404031219558,3.7636858209962094,2.0363212525725785,4.292976196185914,sub-052,Eyes-Closed,SRM
AF8,1.489124970761966,3.6400780454909496,2.0591725936634315,4.06058659833059,sub-052,Eyes-Closed,SRM
AF4,1.5066192827360134,3.9024832953231927,2.1753229999418315,3.0555567435118745,sub-052,Eyes-Closed,SRM
AFz,1.509303472525759,3.944841064960581,2.1640363657973865,3.080484167353645,sub-052,Eyes-Closed,SRM
Fz,1.5338685713779197,3.960455059679332,2.2334787088835486,2.5339413507990707,sub-052,Eyes-Closed,SRM
F2,1.5422393088594917,3.869059412673373,2.2359606141122925,2.6002164922302824,sub-052,Eyes-Closed,SRM
F4,1.5454857646304099,3.7752247328281925,2.240829223552923,2.678830354232706,sub-052,Eyes-Closed,SRM
F6,1.5266832679739895,3.488975296018681,2.1721304496258003,3.1153539905286767,sub-052,Eyes-Closed,SRM
F8,1.5491094431966972,3.3013993649940523,2.1962068814239153,2.8599218198931706,sub-052,Eyes-Closed,SRM
FT8,1.5138599594621611,3.485559928579554,2.0908280688539396,3.6948614817434873,sub-052,Eyes-Closed,SRM
FC6,1.5494412625433172,3.4199388072678722,2.2396608508246216,2.60732522199859,sub-052,Eyes-Closed,SRM
FC4,1.5510078568566035,3.7412804550771233,2.26238164895678,2.442525643971042,sub-052,Eyes-Closed,SRM
FC2,1.540236175366036,3.888370993630407,2.247661961022911,2.4016781041049065,sub-052,Eyes-Closed,SRM
FCz,1.5453173650439411,3.9166411643918466,2.249292427400123,2.2897501513381524,sub-052,Eyes-Closed,SRM
Cz,1.5420861401281554,3.828917050518529,2.228372521189187,2.5150313374121014,sub-052,Eyes-Closed,SRM
C2,1.538703481131643,3.815716802028651,2.2284430862857603,2.592285297684702,sub-052,Eyes-Closed,SRM
C4,1.539345894959453,3.692407591188472,2.2300770192077466,2.7257981902379176,sub-052,Eyes-Closed,SRM
C6,1.5494002143337768,3.472876282449994,2.23733577301556,2.724670507111292,sub-052,Eyes-Closed,SRM
T8,1.4851578408773118,3.5561165043043914,1.988952164770502,4.453331288888274,sub-052,Eyes-Closed,SRM
TP8,1.497085162680099,3.482512525492865,2.0621258771774844,3.8558184382602136,sub-052,Eyes-Closed,SRM
CP6,1.5504068371976105,3.6530622425107615,2.230578515734776,2.834799395596256,sub-052,Eyes-Closed,SRM
CP4,1.5355376455125007,3.8080766919834765,2.2149696410525723,2.8136260164760367,sub-052,Eyes-Closed,SRM
CP2,1.537917773532417,3.661717109721689,2.2001049864194355,3.0217001689505296,sub-052,Eyes-Closed,SRM
P2,1.52920975490985,3.948472755482352,2.212324661719686,2.6749635558934157,sub-052,Eyes-Closed,SRM
P4,1.545197472425981,4.033979087117405,2.2091775048044138,2.398637179693322,sub-052,Eyes-Closed,SRM
P6,1.5508332744456443,4.073404200345109,2.1952237389364755,2.2547607478761393,sub-052,Eyes-Closed,SRM
P8,1.5374365173165776,3.9242117953379463,2.205844017139462,2.6614794638745964,sub-052,Eyes-Closed,SRM
P10,1.5233471669803804,3.8175874741712357,2.1880760965720314,3.1809288443230512,sub-052,Eyes-Closed,SRM
PO8,1.5496956352907025,4.1960243118141385,2.1876819736816215,2.064318819075707,sub-052,Eyes-Closed,SRM
PO4,1.5439683270424946,4.198342245717623,2.196944012132038,2.014460218026187,sub-052,Eyes-Closed,SRM
O2,1.538398269921501,4.074548911248534,2.2257144724912497,2.292633081836785,sub-052,Eyes-Closed,SRM
Fp1,1.5224129029847455,3.9241677322342374,2.211125827893614,2.7730664772647193,sub-053,Eyes-Closed,SRM
AF7,1.5276911345410342,3.8153313158668083,2.181674098945953,3.097524560547263,sub-053,Eyes-Closed,SRM
AF3,1.550276361771004,3.866855326500526,2.2612163080810674,2.484562493825974,sub-053,Eyes-Closed,SRM
F1,1.563526592046584,3.6277141419442196,2.2765340671528755,2.481138689016175,sub-053,Eyes-Closed,SRM
F3,1.5481326290168869,3.9660650066520926,2.280384844233129,2.1910126082816754,sub-053,Eyes-Closed,SRM
F5,1.5516789948367586,3.886092686361135,2.2612601444638605,2.3941076107864996,sub-053,Eyes-Closed,SRM
F7,1.5480944565291626,3.7675009849279246,2.1709175867929136,3.151517632369866,sub-053,Eyes-Closed,SRM
FT7,1.5559379079426467,3.849695815601666,2.1924207016417254,2.9490755399306083,sub-053,Eyes-Closed,SRM
FC5,1.5581996162849987,3.8893456496865255,2.2477196732620133,2.4943690144250605,sub-053,Eyes-Closed,SRM
FC3,1.5480436604034975,3.925907481694864,2.2746079566707404,2.216219722398843,sub-053,Eyes-Closed,SRM
FC1,1.5549354292516862,3.9216510571538223,2.2718698400350696,2.3172966189767528,sub-053,Eyes-Closed,SRM
C1,1.5591428379007346,3.9317599805697045,2.274117507462972,2.210004343547879,sub-053,Eyes-Closed,SRM
C3,1.5484938452989139,3.968255752010026,2.279226511098817,2.144645897135935,sub-053,Eyes-Closed,SRM
C5,1.5361475085058616,3.864725627090171,2.2607950011744657,2.4872659335477545,sub-053,Eyes-Closed,SRM
T7,1.5147428169164008,3.901734479088876,2.2343848004411067,2.731856766795325,sub-053,Eyes-Closed,SRM
TP7,1.5154850247238214,4.013572136836817,2.25777701751621,2.463884587554311,sub-053,Eyes-Closed,SRM
CP5,1.5266147085579742,3.998411640014286,2.279713941133063,2.24567742742335,sub-053,Eyes-Closed,SRM
CP3,1.5437059502100547,3.98813077035097,2.2834324691998678,2.105989180268371,sub-053,Eyes-Closed,SRM
CP1,1.5538821689396296,3.8952166208455195,2.2650901716143035,2.2306054471703294,sub-053,Eyes-Closed,SRM
P1,1.532615971375734,4.179672164429699,2.2027024308134786,1.8826704221558541,sub-053,Eyes-Closed,SRM
P3,1.544281218834503,4.142760216068832,2.229999421132518,1.9305461205766328,sub-053,Eyes-Closed,SRM
P5,1.5487600168339561,4.0889231012659994,2.2496935827105413,2.1108396207050006,sub-053,Eyes-Closed,SRM
P7,1.5351575623874505,4.091994555234422,2.253622267023788,2.211977687751615,sub-053,Eyes-Closed,SRM
P9,1.53979365690562,4.005986200925703,2.256138094895415,2.4173079925613234,sub-053,Eyes-Closed,SRM
PO7,1.543728521650885,4.234759253013699,2.158367302045816,1.7996630514314296,sub-053,Eyes-Closed,SRM
PO3,1.5424704428706095,4.267018472063514,2.145392071528649,1.7066462333471435,sub-053,Eyes-Closed,SRM
O1,1.538097464044359,4.270870084789144,2.1736922086530086,1.825495518992935,sub-053,Eyes-Closed,SRM
Iz,1.4116735502845335,4.2317962690946525,1.9893003429676661,4.812527457484913,sub-053,Eyes-Closed,SRM
Oz,1.5309053721462416,4.275019247346058,2.1841767129635405,1.8744502523147746,sub-053,Eyes-Closed,SRM
POz,1.5501231349614724,4.16611063321201,2.205323867561244,2.0049344292177094,sub-053,Eyes-Closed,SRM
Pz,1.4726023936095662,3.6473957190470667,2.2256221612733627,2.861141013489403,sub-053,Eyes-Closed,SRM
CPz,1.546830286777563,4.083002707995012,2.236453265418353,2.0940220649564654,sub-053,Eyes-Closed,SRM
Fpz,1.5242712598838857,3.9655210449520606,2.229783940152657,2.6039104862444895,sub-053,Eyes-Closed,SRM
Fp2,1.5229141975913532,3.8926203166637547,2.1887633298144764,2.980678989050474,sub-053,Eyes-Closed,SRM
AF8,1.532113333122155,3.8258358213363453,2.155927179038973,3.255835845244963,sub-053,Eyes-Closed,SRM
AF4,1.556934414390484,3.792318857192074,2.252448010754039,2.6149742063328474,sub-053,Eyes-Closed,SRM
AFz,1.5473912100899878,4.035590180094116,2.2599594986808618,2.2431908633739814,sub-053,Eyes-Closed,SRM
Fz,1.5525098904401768,3.9715239839563363,2.2743473858612013,2.161545710571868,sub-053,Eyes-Closed,SRM
F2,1.553880068334701,3.9772793296786952,2.2753536506429395,2.19185698057406,sub-053,Eyes-Closed,SRM
F4,1.5346038899846683,3.79689758007643,2.265902120579744,2.475284189955153,sub-053,Eyes-Closed,SRM
F6,1.488210065649564,3.3537773988741666,2.1984531951940425,2.8665731376894836,sub-053,Eyes-Closed,SRM
F8,1.5517009730289748,3.7952748498675857,2.1821767265429592,3.071416380159889,sub-053,Eyes-Closed,SRM
FT8,1.5530357795062195,3.7443039436716137,2.22122017332038,2.8902520282955777,sub-053,Eyes-Closed,SRM
FC6,1.5534434551892227,3.71095969231164,2.236507925862565,2.8127047986986056,sub-053,Eyes-Closed,SRM
FC4,1.5734374787919012,3.577542857710159,2.25631709716781,2.613256100970969,sub-053,Eyes-Closed,SRM
FC2,1.5632430670622288,3.8523916691901605,2.269621091240619,2.384041308967993,sub-053,Eyes-Closed,SRM
FCz,1.5608172724123146,3.98180503993706,2.2772037261618303,2.074660143945966,sub-053,Eyes-Closed,SRM
Cz,1.5580124101716173,4.014775731361126,2.264169165128924,2.0399259831141965,sub-053,Eyes-Closed,SRM
C2,1.56058547817568,3.936887477123319,2.2678543513171636,2.2342226533725915,sub-053,Eyes-Closed,SRM
C4,1.5516836126783122,3.8087412775718574,2.273881288175998,2.4371390743575856,sub-053,Eyes-Closed,SRM
C6,1.5571940279899763,3.681762541016083,2.2668290323088383,2.5623444774152184,sub-053,Eyes-Closed,SRM
T8,1.5516381699226853,3.8111275764467223,2.249185463821126,2.7003129015861282,sub-053,Eyes-Closed,SRM
TP8,1.558601253989538,3.907468177084657,2.265207309894652,2.431235510849666,sub-053,Eyes-Closed,SRM
CP6,1.564248385166099,3.8285787932819595,2.2750190793921985,2.410454537591757,sub-053,Eyes-Closed,SRM
CP4,1.5567805118204254,3.7990050917737386,2.27650906868488,2.4474221098593048,sub-053,Eyes-Closed,SRM
CP2,1.5588078336213234,3.9280886797637447,2.2617396216381596,2.356353487490696,sub-053,Eyes-Closed,SRM
P2,1.5431373082543944,4.079586121004805,2.220214740659289,2.132105091148401,sub-053,Eyes-Closed,SRM
P4,1.5490208940558137,4.017303972252779,2.2411393312389345,2.136061444844479,sub-053,Eyes-Closed,SRM
P6,1.5368839323572185,3.977607367565846,2.2429277954131557,2.243103137080337,sub-053,Eyes-Closed,SRM
P8,1.547574199530287,4.008598348104337,2.241844609028008,2.258771256186886,sub-053,Eyes-Closed,SRM
P10,1.543649074680463,3.9750231809543894,2.2514523062067067,2.3627058784140123,sub-053,Eyes-Closed,SRM
PO8,1.5387295304112336,4.062719504853327,2.2146958620882167,2.128981862865377,sub-053,Eyes-Closed,SRM
PO4,1.5300398509433093,4.171464388392933,2.1718510066109977,1.8551558554178307,sub-053,Eyes-Closed,SRM
O2,1.51550688319249,4.203628370250731,2.1911762018668637,1.984108722905848,sub-053,Eyes-Closed,SRM
Fp1,1.540557271325858,3.5244772856005513,2.180258594567057,2.8548495893932877,sub-054,Eyes-Closed,SRM
AF7,1.5537174615853733,3.433203446348985,2.203307835545021,2.682340403908145,sub-054,Eyes-Closed,SRM
AF3,1.5691870601411506,3.5805547172738708,2.2665740799729788,2.2744090182101,sub-054,Eyes-Closed,SRM
F1,1.5398593589049892,3.641196976264686,1.9591837047122653,4.329176386622798,sub-054,Eyes-Closed,SRM
F3,1.5923861548303857,3.364219826318906,2.30633226118761,1.9048371659102596,sub-054,Eyes-Closed,SRM
F5,1.5816197696296292,3.029979750323394,2.2939986934358223,1.6411194034438574,sub-054,Eyes-Closed,SRM
F7,1.5582373246735701,3.0818840120091444,2.235267137374918,1.9791218757198186,sub-054,Eyes-Closed,SRM
FT7,1.6042774250657952,2.9340614501172793,2.310179149737651,1.5096231703160568,sub-054,Eyes-Closed,SRM
FC5,1.5386013260355584,2.9355279712318656,2.313527079288286,1.3862644073888373,sub-054,Eyes-Closed,SRM
FC3,1.5706537242658376,3.3326389538411165,2.301704506243956,1.8937929356199574,sub-054,Eyes-Closed,SRM
FC1,1.5792396297909166,3.567702077848737,2.2984792669628633,2.047946212300951,sub-054,Eyes-Closed,SRM
C1,1.5466852036683347,3.65917443616277,2.2893826524472165,2.0766015853745046,sub-054,Eyes-Closed,SRM
C3,1.5680770619133135,3.567372234931258,2.29676486184402,1.81196599488495,sub-054,Eyes-Closed,SRM
C5,1.5431439237318731,3.1735591466204873,2.313566075611469,1.6069167658232502,sub-054,Eyes-Closed,SRM
T7,1.621296379623197,2.9811709563676723,2.3196370552363423,1.404713695508426,sub-054,Eyes-Closed,SRM
TP7,1.594785004896216,3.1468249183251515,2.3171485319850342,1.6584189890765202,sub-054,Eyes-Closed,SRM
CP5,1.5735562416477564,3.4930918101735937,2.312348253395383,1.8697198902769376,sub-054,Eyes-Closed,SRM
CP3,1.5803237388369453,3.6609222210108525,2.2966267550765758,1.9031124928451255,sub-054,Eyes-Closed,SRM
CP1,1.582637030634602,3.671273109513052,2.2854167949801347,2.1672846955323615,sub-054,Eyes-Closed,SRM
P1,1.4474899971150004,3.571577104041902,2.2444264205388547,2.666158696811295,sub-054,Eyes-Closed,SRM
P3,1.5884387526915844,3.5070941718376396,2.3130788110018177,1.9490981436413497,sub-054,Eyes-Closed,SRM
P5,1.5792626191680719,3.3435567459817213,2.3150439437227286,1.8601259378222534,sub-054,Eyes-Closed,SRM
P7,1.5946340183568124,3.231696623065838,2.3120630301395417,1.8034780392696959,sub-054,Eyes-Closed,SRM
P9,1.6098194285560983,3.13197082571084,2.307344259302692,1.6682082444821587,sub-054,Eyes-Closed,SRM
PO7,1.5839071934533782,2.9804565272415497,2.317055002024155,1.4300274910505701,sub-054,Eyes-Closed,SRM
PO3,1.5949763227562204,3.2106092753679643,2.2970143279482937,1.9131855645040092,sub-054,Eyes-Closed,SRM
O1,1.597450796304927,2.976668761565069,2.3126476818346284,1.4671544349775272,sub-054,Eyes-Closed,SRM
Iz,1.598047613238693,3.1656492166847845,2.272298258306872,1.9268691099178255,sub-054,Eyes-Closed,SRM
Oz,1.6025289375012495,3.16899569087894,2.285750926604584,1.8909006602516238,sub-054,Eyes-Closed,SRM
POz,1.5887356825864392,3.3417940898725664,2.290736906608949,2.0872260524034356,sub-054,Eyes-Closed,SRM
Pz,1.575151887033839,3.6286581683960986,2.2822370244001227,2.31960809787637,sub-054,Eyes-Closed,SRM
CPz,1.5773608049726318,3.6989088037219333,2.288515962447163,2.1899535356957416,sub-054,Eyes-Closed,SRM
Fpz,1.5364434660909505,3.5515849618094233,2.1777371443853664,2.8472177751214613,sub-054,Eyes-Closed,SRM
Fp2,1.5417522008706097,3.544525861813945,2.2091509137225827,2.644346305335263,sub-054,Eyes-Closed,SRM
AF8,1.5560008590126855,3.526136543242896,2.242411653792816,2.4470943241201195,sub-054,Eyes-Closed,SRM
AF4,1.561783619614626,3.6074242702288943,2.2739649237414716,2.2007846500393526,sub-054,Eyes-Closed,SRM
AFz,1.5677524224680766,3.6175913717631176,2.2735315850031825,2.220719433057536,sub-054,Eyes-Closed,SRM
Fz,1.5766977385979317,3.647711641622089,2.301627688302149,2.0229716321773408,sub-054,Eyes-Closed,SRM
F2,1.5794093098213118,3.601283896123418,2.290038881807539,2.1288826076684724,sub-054,Eyes-Closed,SRM
F4,1.5786931455735376,3.5772107486667175,2.2818698991177584,2.1555117281871214,sub-054,Eyes-Closed,SRM
F6,1.5447101358686126,3.5254428839538905,2.2696251658238427,2.2400326803371438,sub-054,Eyes-Closed,SRM
F8,1.5667625913689283,3.5032664073264916,2.2571389490224756,2.41459371026985,sub-054,Eyes-Closed,SRM
FT8,1.5814499534433537,3.3514770667457325,2.289575306820921,2.1852222587615615,sub-054,Eyes-Closed,SRM
FC6,1.5893573654426603,3.4266255654273143,2.2981563203986823,2.0222004484221343,sub-054,Eyes-Closed,SRM
FC4,1.5524102458289581,3.600214447221414,2.2854953349737053,2.1220948199926433,sub-054,Eyes-Closed,SRM
FC2,1.5722900945547824,3.6572396872072304,2.3104686712256313,1.9547857652280967,sub-054,Eyes-Closed,SRM
FCz,1.5799766353679088,3.677449446289734,2.3082259580817173,1.9566923276877357,sub-054,Eyes-Closed,SRM
Cz,1.5722293846601025,3.715043293722552,2.297870022147036,1.988227041683992,sub-054,Eyes-Closed,SRM
C2,1.577770084454724,3.62687839602816,2.298820888980653,2.0834381170038587,sub-054,Eyes-Closed,SRM
C4,1.5578533670664083,3.635952883857187,2.291149246769877,2.0527910671770493,sub-054,Eyes-Closed,SRM
C6,1.5909447084777826,3.445262533304329,2.3076220732590484,1.934699494905751,sub-054,Eyes-Closed,SRM
T8,1.5679490704418342,3.456875539688056,2.307688885619168,2.077142201063953,sub-054,Eyes-Closed,SRM
TP8,1.5946212766221461,3.1838883996390916,2.3127265486939903,1.8024546737405953,sub-054,Eyes-Closed,SRM
CP6,1.5868336529980618,3.439470685774408,2.309745808613701,1.9317536312817614,sub-054,Eyes-Closed,SRM
CP4,1.5754101376467027,3.6323603650053387,2.2991614348843346,2.002962296273404,sub-054,Eyes-Closed,SRM
CP2,1.4117465920978076,3.6705316774341776,2.061189038097423,3.733448628618759,sub-054,Eyes-Closed,SRM
