,ECG
1052,-0.008977358466092654
1053,-0.008956330658069164
1054,-0.009047117515299095
1055,-0.009033885960004899
1056,-0.008873552519309935
1057,-0.009062726390694224
1058,-0.00926017519099033
1059,-0.00921522735817835
1060,-0.00901310664780849
1061,-0.008973606472330914
1062,-0.009023048503575127
1063,-0.008958619791708686
1064,-0.009158252765193385
1065,-0.009180072669174394
1066,-0.010300905666548626
1067,-0.011248932649219173
1068,-0.01148386346455594
1069,-0.011379144070225474
1070,-0.011358505512260522
1071,-0.01149986372117454
1072,-0.011488854815499725
1073,-0.011453797014059687
1074,-0.011302125133815509
1075,-0.0115232009295627
1076,-0.011221908898020277
1077,-0.011401698195064591
1078,-0.011486765233644891
1079,-0.01145630473633339
1080,-0.011332836583542515
1081,-0.011446489528747394
1082,-0.011357548781824614
1083,-0.011258503297119018
1084,-0.011228750838576948
1085,-0.011419281750456025
1086,-0.01140069752470016
1087,-0.011594869127099987
1088,-0.0115176128196713
1089,-0.011202524405925902
1090,-0.011440429367922954
1091,-0.01155807895271316
1092,-0.011449359415979186
1093,-0.011376461940578987
1094,-0.011320964421630806
1095,-0.011341967986636267
1096,-0.011591127700334037
1097,-0.011489719358453885
1098,-0.011525906606404391
1099,-0.011348243381905508
1100,-0.011655012234183953
1101,-0.011533706057023729
1102,-0.011238845561253742
1103,-0.011449266438250373
1104,-0.011559175982934215
1105,-0.011594662933803766
1106,-0.01147256574628051
1107,-0.011490755429623583
1108,-0.011338713803252087
1109,-0.011649016751244499
1110,-0.011280799208137546
1111,-0.009790939219672619
1112,-0.009212351817001172
1113,-0.009053952659303864
1114,-0.009073700118492106
1115,-0.009132640513638518
1116,-0.009031171220589539
1117,-0.009085996123877624
1118,-0.00884747291680208
1119,-0.008897825913579275
1120,-0.008944864709259544
1121,-0.009079929696738232
1122,-0.009017152719918525
1123,-0.007794405309126191
1124,-0.00674569070053755
1125,-0.006552341554406923
1126,-0.006674967567451708
1127,-0.006259239677017211
1128,-0.006529733370907501
1129,-0.006538747896433201
1130,-0.006495514128834784
1131,-0.006540439330867686
1132,-0.006311354556350545
1133,-0.0063073143094986555
1134,-0.006292609899031509
1135,-0.006705231529786443
1136,-0.006603489154305424
1137,-0.006545077021284409
1138,-0.00650501352406948
1139,-0.006563953947916321
1140,-0.006401112677821662
1141,-0.006441745465823842
1142,-0.006755535564091667
1143,-0.006660955702507652
1144,-0.006463879001747966
1145,-0.006444991338646971
1146,-0.006412627389119813
1147,-0.006537434618854797
1148,-0.006508361904313523
1149,-0.0065753041347598185
1150,-0.0051648911271967865
1151,-0.004311887899768917
1152,-0.004230413126760327
1153,-0.004016571730065556
1154,-0.0039233763746782824
1155,-0.004056575126594075
1156,-0.003922325434630217
1157,-0.00394604520068201
1158,-0.003874070822006223
1159,-0.0039737886166207465
1160,-0.003998211586373921
1161,-0.0038292005709907964
1162,-0.00396619098732044
1163,-0.0038667009062545456
1164,-0.004100305013866779
1165,-0.0040820860562636434
1166,-0.0039114734417481515
1167,-0.00412409503959202
1168,-0.003883738669485717
1169,-0.003882099047452993
1170,-0.0038834110992400986
1171,-0.0040879438279459975
1172,-0.003941168019141782
1173,-0.003949906022078665
1174,-0.003922283866751477
