hEOG,vEOG
-0.007119967839671661,-0.005403512960673904
-0.0071165503901261945,-0.005419772845852556
-0.007044808569478302,-0.005378779400928656
-0.0070531547493689764,-0.005382224221170748
-0.007131094864284183,-0.005427045683378393
-0.007115912531506493,-0.005426693399591404
-0.007068947463362084,-0.0053420153020834575
-0.007072033763655616,-0.00536707785662174
-0.007125482266765829,-0.005428633127495871
-0.007105337047438375,-0.005434689339064536
-0.007045361518098359,-0.005380699014236226
-0.007058396224324647,-0.005376999583572831
-0.007116690381220018,-0.0054292580129901334
-0.007104546648128525,-0.005417999664281472
-0.007046349129451976,-0.005367965781792245
-0.007063706407371439,-0.005400105670980937
-0.00712683177580769,-0.005428717224787312
-0.007123396940926041,-0.005423124111421997
-0.007034326035697778,-0.005375301991417123
-0.00705486456558007,-0.0053754860944492736
-0.0071341277350626085,-0.0054257784763938706
-0.007123534429921976,-0.005419726079022451
-0.007050419920733294,-0.005381306307171562
-0.0070654899340523184,-0.005369308759468319
-0.0071326149713134,-0.005427677914890962
-0.0071291021630296965,-0.005431879924099207
-0.0070569032929620554,-0.005369081695222456
-0.007072773430695112,-0.005395908081719761
-0.007125643760418453,-0.005426333052771247
-0.007114311504918619,-0.005414872030704627
-0.007045318652006835,-0.005371362288356778
-0.007058780031387315,-0.005371765126079937
-0.007123471473048553,-0.005426233343181933
-0.007124235927085957,-0.00541029056088153
-0.0070623731622516716,-0.005382873661299056
-0.007080664459038447,-0.005383978591436604
-0.007123766775010539,-0.005428701156600058
-0.0071074243602711985,-0.005415528529052268
-0.0070299532196073525,-0.005361139607924119
-0.007063413664623657,-0.005387502043266512
-0.007117776747754011,-0.005440097674714424
-0.007123385765081014,-0.005422538502119017
-0.007055401235791246,-0.005392361697984734
-0.007086085479962909,-0.005386838483326722
-0.007139782786740876,-0.005427551408418218
-0.007121794217382326,-0.00542351620892714
-0.007060663032004693,-0.005381101336624759
-0.007066354109572234,-0.00538940049764379
-0.007124230188493848,-0.005419487835167901
-0.007116940852851196,-0.005420738073669376
-0.0070467396912967445,-0.005365058750897515
-0.007056077357317946,-0.005376207184223117
-0.007148405932242444,-0.005443701541252331
-0.007135589605728343,-0.005439136472491412
-0.007064144569017176,-0.005382428580641715
-0.007055125108058618,-0.005381112196452503
-0.0071258785860115696,-0.0054158599045417985
-0.0070981868034361035,-0.005413500863010229
-0.007036063478396985,-0.0053888869588724474
-0.007058243122090873,-0.00538210036232002
-0.007125140858074957,-0.005431471858752239
-0.007109807811598575,-0.005428309024460929
-0.007049052317089911,-0.005388716030595793
-0.007056503079885173,-0.005399737488662633
-0.007124159656649872,-0.005422194569253549
-0.007111408814428392,-0.005427584690947247
-0.007033640416969872,-0.005357341761467586
-0.007052975062715424,-0.005372565969000737
-0.007110530975580129,-0.005440691474563099
-0.007105056619214168,-0.005441149199957124
-0.007028827413879458,-0.0053781699164605875
-0.007048361323290399,-0.005391395747657009
-0.007125854304112515,-0.005431449770784256
-0.007122879800603666,-0.005427944406600355
-0.007039701902679141,-0.005365266097756252
-0.007045679708881411,-0.0053768584098757635
-0.007124815614309713,-0.005441935603690717
-0.0071103145182707045,-0.0054220448528203334
-0.007038961143795255,-0.005395852233939388
-0.007046425809782207,-0.005378404651821767
-0.007121354009239691,-0.005431261924469845
-0.007115889813402197,-0.005422867642076782
-0.007039713979863418,-0.005366955611396588
-0.007051625892922155,-0.005376837059960418
-0.007124451644333939,-0.005451515235405375
-0.007110934570661379,-0.005434992469823156
-0.007037668306331832,-0.005381496588827227
-0.007046396621061992,-0.005368985418803949
-0.007127466867577448,-0.005420560260575314
-0.007114287385482716,-0.00543155266896813
-0.007030962305232834,-0.005380235769122304
-0.0070416687573351296,-0.0053846054758394405
-0.00711654588881602,-0.00543291651527967
-0.007105323839609298,-0.005420991630634696
-0.007037435089385678,-0.0053687448471895485
-0.007067422622708572,-0.005382155265827079
-0.007126175569540265,-0.005451025152564793
-0.007114476539774058,-0.005440708165951006
-0.0070457012573381175,-0.0053802348901088055
-0.007062121205511217,-0.005372262817730649
-0.0071228797546796134,-0.005435682613057717
-0.007118171293406245,-0.005427069122868182
-0.007056441840621791,-0.005390183163646947
-0.007065503781841858,-0.00537917961687567
-0.007126829359633255,-0.005442207762054786
-0.00710727639350218,-0.005410064695999032
-0.007035246679065225,-0.005380390927205816
-0.007057915177568845,-0.005388214351637076
-0.007142062526141986,-0.005448722586436051
-0.00713100402617305,-0.005435584189509373
-0.007035884050828916,-0.005388123707119409
-0.007051865977379461,-0.005396044023338921
-0.007120344480527897,-0.005438390760036948
-0.007112655442042219,-0.005437670688820726
-0.007034278267603989,-0.005373517223360522
-0.007049532231509992,-0.0053916543388894045
-0.007124519643633582,-0.0054308711604092764
-0.007107290823829563,-0.005418191040959122
-0.007040604751238187,-0.005378542330885241
-0.007048606212110008,-0.005382737546423633
-0.007113436325982145,-0.0054269638513526714
-0.007105739422774298,-0.005422022002556348
-0.007043960706957043,-0.005379966986797139
-0.007050389812789862,-0.005363736631701822
-0.007108390037644139,-0.005420815625887502
-0.007100349264565755,-0.005450176234716503
-0.0070667508598145036,-0.005381655700000759
-0.007059759065079509,-0.0053802057108808385
-0.0071223577202113465,-0.005430264958391606
-0.007111871752999598,-0.005449358595639762
-0.007026709801339502,-0.005371615543613593
-0.007039561376852972,-0.005365589751617975
-0.007109928120951231,-0.005407044063728557
-0.007103000440051675,-0.005425661515224233
-0.007023306684344198,-0.005399363375369626
-0.007058094518395215,-0.005390767889370006
-0.007107418937897233,-0.005428760958604742
-0.007108710311796122,-0.005421704797114296
-0.0070292201085811,-0.005368227376037289
-0.007047141907246233,-0.005360073242949275
-0.007116656289192322,-0.005432063091004592
-0.007118401769728044,-0.005437663326776292
-0.00703071551873501,-0.005361890056705927
-0.00703816792491753,-0.005369544969331526
-0.0071231015388991585,-0.005429269334727549
-0.007117668949873495,-0.005427763037010903
-0.007044524529591664,-0.005377728424481182
-0.007041644966774222,-0.005386468504377811
-0.007112069187545459,-0.005426987927079931
-0.007106080449601586,-0.005427456754991208
-0.007023919870289098,-0.005370315489960951
-0.007050064867928363,-0.005391222326174489
-0.007116451385135395,-0.005431921911614752
-0.00710704892045612,-0.0054341715117893746
-0.007029650067784643,-0.005376666819756892
-0.007035808402607164,-0.005378983237880288
-0.00709782352037384,-0.005407181920596171
-0.0071019950110505796,-0.005430150390224733
-0.0070419525324348555,-0.005376663255523498
-0.007035350620859326,-0.005374178081147862
-0.00712025732434328,-0.005430056309306095
-0.007109861853757645,-0.005429865426749247
-0.007035411107000295,-0.005382085555976785
-0.007054233955370076,-0.005372095505211047
-0.0071085438538762025,-0.005420478658652635
-0.007113125859621332,-0.005438644259282324
-0.007040157227483322,-0.0053886204902233985
-0.0070519114178104695,-0.005367063591184775
-0.007098244357956051,-0.005441982878620768
-0.007097102724333807,-0.005416129401004005
-0.007030338422123929,-0.005381078456583003
-0.007044727062189242,-0.0053841415407974245
-0.007109664603735448,-0.005429778229366588
-0.007089776236769506,-0.005432518102302883
-0.007025011567563849,-0.0053896928818859356
-0.007053715090475196,-0.005394207342529525
-0.007104474525421782,-0.00542918453164794
-0.007099310694534614,-0.005442649605429396
-0.007027090976297655,-0.0053873654475455005
-0.007031529927142631,-0.005378366583062295
-0.0070952818639976,-0.005417431563693993
-0.007089370814619156,-0.005448560768637388
-0.0070146497089929255,-0.005380632361501307
-0.007052476322713318,-0.005396147619296456
-0.00711625070367972,-0.005447804485873945
-0.00707644382116225,-0.005439485461091219
-0.006997790794267053,-0.005393693495763074
-0.0070270261179254554,-0.0053915357323798775
-0.007091040503828822,-0.005452384185267761
-0.007088020332486191,-0.0054275757532180795
-0.007012835350165565,-0.005372071771395902
-0.007019950824658774,-0.005394475228888016
-0.007096550357220699,-0.005446040011213408
-0.0070867496125751,-0.005442773805481507
-0.007010828565236517,-0.005391245142719657
-0.00702626357675062,-0.005391981045402736
-0.007106691303592156,-0.0054371069909302655
-0.007088927545355472,-0.005444846405014826
-0.007005023367211309,-0.005378682814150889
-0.007020399136401945,-0.0053890196858522275
-0.007074727014826335,-0.00543746943323845
-0.0070590649647538075,-0.005462597925930647
-0.006980072965687271,-0.005408593552608676
-0.007001351973351399,-0.005402392499849452
-0.007032252379982477,-0.005450187767692191
-0.007019592332865541,-0.005441845537813953
-0.0069392546129874895,-0.00538972072334305
-0.006956619940105846,-0.0053998449977926116
-0.007017812227884519,-0.005449277287637485
-0.007021962813483123,-0.005461542839074185
-0.006954004952047829,-0.0054013280263792655
-0.006957025241607454,-0.005406889503595532
-0.007044526967545213,-0.00544876066067531
-0.0070294776143274215,-0.005446164006040725
-0.006940205454400681,-0.005415742059506308
-0.00696132265739287,-0.0053754889222338365
-0.0070234265575632405,-0.00544573452225737
-0.007016251617281711,-0.005441226330657761
-0.006946325418801197,-0.005399916171811594
-0.006984458886629698,-0.005415401598001755
-0.007021643744969428,-0.0054498296745464445
-0.007040772152544513,-0.00543651598744279
-0.0069493531568956355,-0.0053851922815442875
-0.0069612619846780655,-0.005387174264366354
-0.007007535420662173,-0.0054338630425281795
-0.007007973916631408,-0.005473626454085725
-0.006928947260328118,-0.005399224202798023
-0.006946095803251655,-0.005390951227222472
-0.00700772798483885,-0.00546387102823882
-0.007004526532820208,-0.005450614429547312
-0.006947232652755778,-0.005406755091610941
-0.006981451679533165,-0.005409861058213389
-0.007029407330319251,-0.00545856499990478
-0.006981846991750804,-0.0054513083931968945
-0.006948088006512169,-0.0053903773247160865
-0.0069567257144698795,-0.005395019646607658
-0.007052072155032821,-0.005456879745217081
-0.007029172059657581,-0.005460566234957718
-0.0069947237521651605,-0.005408301007384639
-0.007020911169270588,-0.005408802509793362
-0.0070783395152998925,-0.005426322907553485
-0.007125600403370102,-0.0054381519955753865
-0.007045626033462662,-0.005380088161431659
-0.007056555426244228,-0.0054111335504545876
-0.00722182801861475,-0.005449286219434572
-0.007227479873196252,-0.005438308482099086
-0.007191585610376731,-0.0053979480492976585
-0.007301660478221731,-0.005415000941511522
-0.007423839769182718,-0.005462064745113684
-0.007490720148918124,-0.0054133865636466025
-0.007491293194902277,-0.005412122816358367
-0.007502579351265194,-0.005419094630182715
-0.007619354081109093,-0.005462846919202564
-0.00764013672290209,-0.005445392040656101
-0.007599422596833914,-0.005411258025818996
-0.007602666937235912,-0.005421709255242317
-0.007678749188423563,-0.00544331751085271
-0.0076528345931386,-0.005449734706152475
-0.0075851346345677285,-0.005396058376515511
-0.00757242975303228,-0.005420894564140148
-0.007594795905368649,-0.005460257616633872
-0.0075566662035961565,-0.005453010878315869
-0.007458468428328723,-0.005398219525704125
-0.007443250708040879,-0.005411451052741207
-0.007460563385783005,-0.005447967412549725
-0.007429281860513408,-0.005430207472409794
-0.007323679631381402,-0.005383859923954302
-0.007320244148126418,-0.005410374346744886
-0.0073608601422991745,-0.005462418515152258
-0.007322288370672138,-0.005443268364638429
-0.007216272859947582,-0.005393858826310987
-0.007218206503291512,-0.005396496025777237
-0.0072662951807423975,-0.00544940381829289
-0.007245309578342618,-0.005442174318578237
-0.007154393276893207,-0.005379991646954276
-0.007164035853522959,-0.005407123092755633
-0.007225564857457641,-0.005451307638517224
-0.007202652008315045,-0.00545003003776059
-0.007117442618230638,-0.00539259299173148
-0.007106861086942537,-0.005408933666107211
-0.007180790518803338,-0.005443089464982116
-0.00715571940188032,-0.005443050385244516
-0.007079969068460851,-0.005397533056278676
-0.00708871052600823,-0.005404678430392929
-0.007160785495887015,-0.0054587518512636424
-0.0071616175289685065,-0.005451954640777139
-0.007061471489230606,-0.005396402202706385
-0.007069606978053588,-0.005411293310699586
-0.007129474538438264,-0.005435907684096176
-0.007132870186915467,-0.005439808830889493
-0.007045272679355451,-0.00539653979987245
-0.0070541794727984695,-0.005415321260087292
-0.007123375814649853,-0.005456620523257306
-0.00711351744496211,-0.005436781696955256
-0.007067904768021349,-0.0053860513375229326
-0.007089328061069452,-0.0054028491206912456
-0.007162055669666921,-0.005449205970858301
-0.007146397041841924,-0.0054468577513490735
-0.007084488011219612,-0.005408731250646928
-0.007094599464792055,-0.005399507073192363
-0.007166994564455581,-0.005441967092092861
-0.007153890080869278,-0.005453153719757696
-0.007066538899642925,-0.005413227749867466
-0.007055236825818188,-0.00540038243899247
-0.007141371480353235,-0.005444892138610713
-0.0071170794226934056,-0.005443566332440637
-0.007052425240372929,-0.00539754674193742
-0.0070643485165491895,-0.0053889682774948015
-0.007131309098946326,-0.005432792623099175
-0.007136834511132585,-0.0054574546689866105
-0.007060978129452777,-0.005413176791486282
-0.007060959863230692,-0.005390928703951697
-0.007126541411735752,-0.0054437930217584194
-0.0071085304967462805,-0.005441011307607232
-0.007036194754840205,-0.005403520950635515
-0.007050276355524288,-0.005414327151365764
-0.00712261702751503,-0.005440605064180109
-0.007116292510921143,-0.005445895307749512
-0.007045418822459419,-0.005391504327897318
-0.007079744445658569,-0.005399769701968765
-0.007123702635896882,-0.005457524794857662
-0.007112845772099537,-0.005450631948199679
-0.007029721956953008,-0.005407383930401698
-0.007046058951329408,-0.005405110383010454
-0.007128141063875115,-0.005456765829125106
-0.007105835259932098,-0.00543488879868165
-0.007040620117664428,-0.005393438839036377
-0.007067682753265034,-0.005417155486155348
-0.007121348399412324,-0.005446548522659075
-0.007109363870848766,-0.005459253354454079
-0.007037083443683267,-0.005397604775036658
-0.007058684689562282,-0.005397603272340392
-0.007115333083016308,-0.005456566238323179
-0.007105192044001384,-0.005448493796355005
-0.0070318693872568625,-0.005398566345427029
-0.007061913748016045,-0.0054019573481071115
-0.007128152477365514,-0.005464568513536491
-0.007108426322147226,-0.005441487304306091
-0.007032917764286855,-0.005376522606379216
-0.007042657508932309,-0.0053963088062379035
-0.00711540949058708,-0.005447557510780773
-0.007100829609920956,-0.005446230488792196
-0.007049620117218189,-0.005404551290079106
-0.007042481058762219,-0.005411868868103025
-0.007114133527270334,-0.005434782938645562
-0.0071211177064887,-0.005445994203574023
-0.00704803368018738,-0.005396421831238921
-0.007037815929023186,-0.005391404784733609
-0.007097890647193603,-0.0054536791582948845
-0.007094986544112614,-0.00544543091102295
-0.007002774036955537,-0.0053876511560268575
-0.007041960361857358,-0.005402616856283495
-0.007105383549392349,-0.005444472572789025
-0.0070979026280478495,-0.005455780429945909
-0.0070125699192478234,-0.005399869861302596
-0.007026182846771962,-0.0053887210209278506
-0.0071060084831851686,-0.005452964764198018
-0.0070955682532684574,-0.005460792862528397
-0.007008008377209602,-0.005414129175442225
-0.007025159239999627,-0.005396029004988206
-0.0070844128228006184,-0.005449718102603991
-0.007083618046670818,-0.00546962777186552
-0.007016393857891963,-0.005398735103880522
-0.007033786738209484,-0.005406524014366199
-0.007086530874731203,-0.005459770380723906
-0.007079534063449892,-0.005457280231329648
-0.007010857422772471,-0.005399608148176104
-0.00702637455658056,-0.005413367080890931
-0.0070922355577870974,-0.005467828634046472
-0.00708867215118693,-0.0054400010665937425
-0.007012084070691882,-0.005396176671105614
-0.007035291032789915,-0.005424212960132943
-0.007115900649334008,-0.005461700737892836
-0.007098785102203489,-0.00544784383476616
-0.007021187636398124,-0.005404112854808189
-0.007024886952876241,-0.005408712419526073
-0.007100539484278954,-0.005457943037921886
-0.007096726158199003,-0.005457853346933664
-0.007024493523312745,-0.005406091072942372
-0.007044802013257487,-0.005385327794045223
-0.007112903600089758,-0.005438096686943173
-0.007114212517540298,-0.005454449004013891
-0.0070365178040930725,-0.00539929701140936
-0.0070337631739124905,-0.0054014682100517256
-0.007101100289765061,-0.005434991058809718
-0.007090062881237562,-0.005448400465173157
-0.007022610689142328,-0.005402069668426028
-0.007039254537851298,-0.005389391473457477
-0.007109014928883258,-0.005478932910644457
-0.007095733279888311,-0.005461953346085452
-0.007011599131602895,-0.005398862404932776
-0.007027678471931706,-0.005429651083729211
-0.007094400947768883,-0.005461977765379961
-0.0070837039334277815,-0.005455980670329842
-0.007021705484749484,-0.005410162542286902
-0.00702771846997542,-0.005433012914218105
-0.007103913328040138,-0.00543897424495729
-0.0070919583684363775,-0.005458990660063028
-0.007016063171578617,-0.005394929708346974
-0.007025615564837692,-0.005402027157495239
-0.0070956972452982155,-0.005451463397733227
-0.00708460526034693,-0.0054724842414212846
-0.00701985369541601,-0.005400563323352182
-0.007021705944550171,-0.005399947385014938
-0.007098422924113972,-0.00546163977901483
-0.007080828287056124,-0.005454776547411638
-0.00701082864718523,-0.005409776925584066
-0.007018722664747079,-0.00542489433753626
-0.007087442227442989,-0.0054626948433288405
-0.007086431357916627,-0.005469762549815454
-0.007013937002616879,-0.005397553746501745
-0.007033551550028443,-0.005390965108389515
-0.007097279935708554,-0.005453925740736006
-0.00707711264793602,-0.005467190291025915
-0.007010101462730702,-0.005413162226090079
-0.007020929899237081,-0.005410116035389803
-0.007082248369652139,-0.005461835626849348
-0.007073485317837443,-0.005467629343223744
-0.007017003384161516,-0.005394424997233648
-0.007028239567234852,-0.005411124930285394
-0.007081077569681742,-0.0054594999609823966
-0.007068022666750876,-0.005462665997742035
-0.007000052348846381,-0.005406694006235537
-0.007012970668928935,-0.0054019579327773265
-0.007089074383518755,-0.005466540023940839
-0.0070742268430752965,-0.005454456666972475
-0.007009191491172884,-0.00539569068594098
-0.00700650613199281,-0.005405076380720636
-0.007081960156013919,-0.005457160068057638
-0.00706593387897068,-0.005460916151678285
-0.007005966823572516,-0.005402194865396939
-0.007012680545573383,-0.0054032620412280685
-0.007083505325923909,-0.005449126970655632
-0.007072848603652318,-0.005454411906848115
-0.007004667744369261,-0.0054141463580821
-0.0070201148613784166,-0.005399443589671842
-0.007097927844297854,-0.005453849275131596
-0.007073735869224157,-0.005440225840271339
-0.007012606053848749,-0.005395986115286139
-0.007036371461721668,-0.005398865740213156
-0.007112708107874578,-0.0054396603917692375
-0.007119350861680812,-0.005430903052768439
-0.0070511395175293775,-0.005396378579404083
-0.007058260222373028,-0.005382959960028221
-0.007120738393503514,-0.005426343779885262
-0.007124414037989633,-0.005442289325827649
-0.0070688403564306895,-0.00539047612853544
-0.007073319266239563,-0.005387445816933984
-0.00714431497798011,-0.005436837886154052
-0.0071329428800273485,-0.005432864805368599
-0.007051961690964135,-0.005370257407053416
-0.007058632451641541,-0.005402888757471013
-0.007115470131908157,-0.005446080844587072
-0.007129806942849434,-0.005427026699972034
-0.007048906421444842,-0.005389985681878851
-0.007055343907606257,-0.005385495320364147
-0.0071195884330024104,-0.005427900049901382
-0.0071205309911223915,-0.005431414764984655
-0.00705995446987741,-0.005379505216726624
-0.007062470650754806,-0.005390582963565022
-0.007146383063680815,-0.0054558652911786965
-0.0071196551361412275,-0.005440742849559225
-0.007035675726385211,-0.0053614870746568405
-0.007056595276502752,-0.00538184488437434
-0.007121889456669125,-0.0054382712598012245
-0.007124104755490198,-0.005429647457988204
-0.0070412481687125526,-0.00539190104857663
-0.007055758866649578,-0.005388244245497076
-0.007129712730652537,-0.005424004684653294
-0.0071115693099,-0.005441684570467656
-0.0070367088178218615,-0.005383168200398301
-0.0070480372946099745,-0.005381020898789349
-0.007120023555900655,-0.005440701147764952
-0.007109491780351223,-0.005438832565211465
-0.007042408316509262,-0.005385305255970967
-0.007063242591335173,-0.005387327829861814
-0.00711140816897831,-0.005430531127826048
-0.0071233452056400914,-0.005431852209153638
-0.00704599951489916,-0.005388499407436678
-0.007047249711424483,-0.005372989522222777
-0.0071212091205314,-0.005456220863437304
-0.00711317145254511,-0.005444628339427232
-0.0070327728509445575,-0.005376041951667877
-0.007048069679425394,-0.005370007852334399
-0.007108293646803914,-0.005432686540598142
-0.007112052479484125,-0.005450754024055152
-0.007028467360203535,-0.005392815916266443
-0.007029232443705281,-0.005387784991766076
-0.007110015883829082,-0.005431128775234871
-0.007098785437681268,-0.0054397818052292326
-0.007035466374753423,-0.005398091693651334
-0.007047100361336936,-0.005401365735534471
-0.007106615821460545,-0.005446719050509663
-0.007109750172266957,-0.005434320735068871
-0.007028360948374136,-0.005384734142535266
-0.007042100494609315,-0.005379142197737033
-0.007123187597283258,-0.005420651044701702
-0.007112255187117743,-0.005431626524645877
-0.0070624481270988556,-0.0054253807787136765
-0.007063771010504482,-0.005414603488457571
-0.00712214245708974,-0.005439429054613238
-0.007118655180131576,-0.0054265218021081795
-0.007053140679490482,-0.0054039801698153615
-0.007058839072964852,-0.0053912863518998586
-0.007132353319362703,-0.005440913121116437
-0.007123141072568711,-0.005443410073509191
-0.007065472901403923,-0.0053943584485259
-0.0070719940307330705,-0.005414648304047064
-0.0071338675057421265,-0.005447808664100211
-0.007127467639046766,-0.005435921114421159
-0.0070472794199043145,-0.005411414278167987
-0.007060916141608589,-0.0054049995914071825
-0.007111765562866437,-0.00545107790415065
-0.007114206900134482,-0.005444106048531605
-0.007044506810654577,-0.0054024677761988224
-0.007059716646203715,-0.005408546087395251
-0.007119040371804755,-0.005452600314963303
-0.007135182257698677,-0.005453642463057513
-0.00705111731785377,-0.005402448551713485
-0.00707672486452943,-0.005407980271993171
-0.007122383222546384,-0.005437700493567104
-0.007119016570185004,-0.005422775379240919
-0.007056672375725336,-0.005394944333954209
-0.007069256281066777,-0.005405967359437796
-0.00713224772622166,-0.0054451023760909364
-0.007112426420741598,-0.005428231302970059
-0.007056080589853776,-0.005397905794031937
-0.007080403495999426,-0.005402092461166068
-0.00713601183552793,-0.005441022772697438
-0.007167212304837396,-0.005442985568458013
-0.007069381667358246,-0.0054069604099601905
-0.007053822940374334,-0.005393928587096581
-0.007137193162163917,-0.005463933556573623
-0.007124455835972877,-0.0054523484862923225
-0.007046478337570304,-0.005390659073841508
-0.007087223831955891,-0.005407618408260902
-0.007145128708977234,-0.0054610149137801
-0.007160912341015142,-0.005443680099313367
-0.007075667286599029,-0.005408405639328837
-0.007088871433161723,-0.00538493995498711
-0.007192159194233174,-0.005457653675326995
-0.007165170943421661,-0.005441832069429103
-0.007111678721520456,-0.005396854502934424
-0.007154172307984349,-0.005403116106514727
-0.007193912265160322,-0.005463795442130747
-0.007222683277144471,-0.005442490845134312
-0.007153724158550014,-0.005402254958115777
-0.00728605953276682,-0.00540104926216539
-0.007378183047291487,-0.0054350189905853705
-0.0074016413012277715,-0.005454549324864208
-0.007426978656650584,-0.0053985236001746605
-0.007478919318453324,-0.005386960700394071
-0.007589233363276289,-0.00543447733781161
-0.007624437598939111,-0.005427424550761698
-0.007590207222509375,-0.005370605458327361
-0.007602446480891178,-0.005401402247261378
-0.007663813048347957,-0.005447661602255842
-0.0076605301393373355,-0.005458778080771053
-0.007566369895765137,-0.0054011619382937975
-0.007546593118417498,-0.005406710987769256
-0.007584393344569292,-0.005450398330404582
-0.0075427112466881635,-0.00544851308905588
-0.00745844142103376,-0.005395746186370045
-0.007419616117666204,-0.005401721487787804
-0.007461823292700934,-0.005449577037147823
-0.007417762209480345,-0.005455174293737099
-0.0073210374845870735,-0.0053775581269612125
-0.00732881138511947,-0.0053904255973798556
-0.007365398827249833,-0.005438462184905062
-0.00735405131983813,-0.005442571245962006
-0.007273328548412676,-0.005405447243622426
-0.007241203824997149,-0.005385811262193332
-0.007304119580454183,-0.00542810356357998
-0.007272491959983336,-0.005439263154093973
-0.007191549848407345,-0.005423194699219397
-0.007189921976974146,-0.005378247900171122
-0.007258658931669129,-0.005440277196772741
-0.007243639776132028,-0.005444425649472306
-0.007174201505645301,-0.005397378956265262
-0.007186586781749276,-0.005390658984266645
-0.007244852755321838,-0.005451497017060702
-0.007213969074475237,-0.005442573440456957
-0.007129715623236541,-0.005394503282113503
-0.007143310032337859,-0.005408617523249108
-0.007200897374512111,-0.005446118878602214
-0.007188720354699986,-0.005447466582087638
-0.007128126689644717,-0.005410624444615319
-0.007124722285661616,-0.005389929543473857
-0.007193035927214666,-0.00545788036837085
-0.007161172665872062,-0.005438831381525732
-0.007090948224809146,-0.005395641672059974
-0.007105551916561482,-0.005401220959354121
-0.007165640893444398,-0.00544203330343182
-0.007154987401854225,-0.005456286461505221
-0.007088754280013474,-0.0053985398138307805
-0.007094405170793625,-0.005399871580698243
-0.007169958520345555,-0.005441019203810517
-0.007171888072941259,-0.005450912876136643
-0.007083292030959057,-0.005385816495837415
-0.007077324830902462,-0.005398678250847913
-0.007149979044327373,-0.005436769121020293
-0.007149364799770372,-0.005435076519802021
-0.007072215034574323,-0.005409387341667621
-0.0070891845144396325,-0.005401523133979364
-0.0071567678273302005,-0.005437695010197904
-0.007152524403931833,-0.005431514027034921
-0.007072594828105087,-0.0053958725084379735
-0.007064725254306449,-0.005394728822076945
-0.007147022568909154,-0.00544880975511483
-0.007143517991969671,-0.00545099671624783
-0.007059558150516029,-0.0053871598544752
-0.007082914816329553,-0.005390821229395277
-0.007140182552451127,-0.005435072690819146
-0.007135824615997215,-0.005443581441787011
-0.007066431987986102,-0.0054137930821807675
-0.007073332627345875,-0.005392802696336434
-0.007150037689659041,-0.005445966051416197
-0.007141220047067942,-0.005436387784767217
-0.007072453798648691,-0.00538973247243903
-0.0070865160617475855,-0.005397921652568275
-0.007142042532677007,-0.005427388190491366
-0.0071436825107905645,-0.005456470623592152
-0.007081621832954737,-0.005403720652877636
-0.0070666035199835,-0.005395837239495342
-0.007141600169675766,-0.005442630558268611
-0.007131733486864924,-0.005442064717482044
-0.007057824474332929,-0.005402041331103988
-0.00708699610997461,-0.005402483594390507
-0.007135251334526213,-0.00543140495496197
-0.007132755272648969,-0.005446552900944866
-0.007055931133355349,-0.005402027780333294
-0.007057156955901523,-0.005393621381230852
-0.007138493015974299,-0.005454829466777698
-0.0071370635819309304,-0.005455639317685703
-0.007057615193167297,-0.005399800077891165
-0.007075731484585672,-0.005402417007815433
-0.007129039284108504,-0.005428681256342866
-0.007134460359694983,-0.005438343348625835
-0.0070742527452885805,-0.005419263852247637
-0.007062604595224087,-0.005409999323548423
-0.00713335238238142,-0.005441929756079683
-0.0071285599003157755,-0.005434823256726788
-0.0070541305935856455,-0.005396804189430972
-0.007067967269962316,-0.005390282753771111
-0.007134112850460362,-0.005448852612802173
-0.007126162766526241,-0.005440341400189413
-0.007045014979976416,-0.00538952461245719
-0.007072060033250795,-0.005404100199168593
-0.007129490594464575,-0.005440232875111019
-0.007109212939747024,-0.005448275381724465
-0.007050029853266573,-0.005392460274948495
-0.0070566664061842465,-0.005396220570995552
-0.007121845724662865,-0.005447989080746531
-0.007119470943579078,-0.005449689302951848
-0.007049158196346859,-0.005388496903030217
-0.0070594060745236605,-0.005394813438710613
-0.007128292542974149,-0.005453114064305816
-0.007132559864168021,-0.00546750603698493
-0.00704557874607185,-0.005380512468786582
-0.0070502006650817245,-0.005389506141077195
-0.00711270646508268,-0.005450949097800485
-0.00711603065527591,-0.00545157392321238
-0.00702981968052257,-0.005393484476923893
-0.007054309362426754,-0.005394961227661091
-0.007125434518054143,-0.005470629785886462
-0.0071275140137854855,-0.0054492030795387485
-0.007039264704789602,-0.005379136185631027
-0.007049240805263007,-0.005412118807613759
-0.007116353023210762,-0.005452128727924031
-0.007116637118365816,-0.005455651590704846
-0.007060939487156656,-0.005409480225462963
-0.007074132550004775,-0.005398844301691342
-0.007119587480954477,-0.005449671796702206
-0.007137363335859683,-0.005456873786481725
-0.007046475470233019,-0.005383266282204311
-0.007064202994723082,-0.005381798942298617
-0.007129532492847777,-0.005454636577105447
-0.007119584560815555,-0.005450789298352924
-0.0070571003721740695,-0.005401074619630809
-0.007060561803544838,-0.005399037076482059
-0.007128711150032834,-0.005454168434660604
-0.00712148609044394,-0.005448691902763549
-0.0070452205739603875,-0.005395584477217739
-0.007061319426466865,-0.005392156181533317
-0.007133320397067045,-0.0054345492409529315
-0.007128091715327138,-0.005442327129861126
-0.007057864425594281,-0.005409974690748242
-0.007058413957022323,-0.005386232332754703
-0.007137253504569156,-0.0054514178786530185
-0.00712598179169253,-0.005441456966144847
-0.007058600285796753,-0.005386920570021131
