,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Order,Detrend_Position,Filter_Order,Filter_Low,Filter_High,Difference_Mean,Difference_SD
0,120,1000,15,Simple,0.01,1.0,1,First,4,0.2,0.35,0.001822751872561149,0.09185499614983068
0,120,1000,15,Simple,0.01,1.0,1,First,4,0.2,0.25,0.160584487667988,0.22759065003191647
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.0,3.0,-0.007751496138068846,0.06231784224626346
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.0,1.0,-0.007697452701805987,0.06231671043892038
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.0,0.35,-0.008751078831995062,0.058824201721144366
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.0,0.25,0.0010160424349206203,0.057608042559683666
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.05,3.0,-0.007994467019147489,0.06514235679828227
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.05,2.0,-0.008463150796829471,0.06419924008268481
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.05,1.0,-0.009750124315475759,0.06333261678863977
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.05,0.35,-0.013799757750535322,0.07235987908534919
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.05,0.25,0.023699223001804413,0.10781449973605438
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.1,3.0,-0.009768614131739373,0.07179723030867437
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.1,2.0,-0.00951118475623876,0.07206108356256197
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.1,1.0,-0.00903889234827463,0.07196169529617899
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.1,0.35,-0.011543267193988587,0.0758414906482558
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.1,0.25,0.054754792082106,0.18954154818741603
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.15,3.0,0.002994223826323489,0.07703804821263276
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.15,2.0,0.0036195804778921545,0.07972464544414921
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.15,1.0,-0.008157908916776407,0.06693511276418761
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.15,0.35,-0.003206418605369542,0.07443782960489756
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.15,0.25,0.1017499891874594,0.24839213776556307
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.2,3.0,-0.0046173327914244095,0.07993220217881099
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.2,2.0,-0.004842723556831893,0.08587128305347579
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.2,1.0,-0.0063074660615604905,0.11335848426038926
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.2,0.35,-0.006173621988837082,0.13152357728549682
0,120,1000,15,Simple,0.01,1.0,1,First,5,0.2,0.25,0.1966335467341157,0.2567773964738929
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.0,3.0,-0.007751496138068846,0.06231784224626346
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.0,1.0,-0.007697452701805987,0.06231671043892038
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.0,0.35,-0.009266061008299782,0.05978371378411031
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.0,0.25,0.006593932589291508,0.06256718430493576
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.05,3.0,-0.00912672841372412,0.06650632889764158
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.05,2.0,-0.00927128287733175,0.06505284977057248
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.05,1.0,-0.009595812652167472,0.06315936744717798
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.05,0.35,-0.01106364230954007,0.07064131508799891
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.05,0.25,0.008233373377739698,0.08173959134477382
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.1,3.0,-0.008082428034283518,0.08015494898262955
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.1,2.0,-0.007990615041950325,0.08000026362516396
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.1,1.0,-0.00791970150065286,0.07729431011227096
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.1,0.35,-0.014488835604077899,0.08853698719225575
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.1,0.25,0.0389124957935996,0.11134541453377161
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.15,3.0,0.003548097606326104,0.08671476926096292
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.15,2.0,0.004295127003413671,0.09194344742908937
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.15,1.0,0.005762839595385229,0.10573270979141478
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.15,0.35,-0.0023329538807131704,0.08859825603395442
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.15,0.25,0.08506895225007206,0.17950909452398098
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.2,3.0,-0.004338102200942059,0.08793610973786961
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.2,2.0,-0.00545465217414723,0.09756464604364753
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.2,1.0,-0.011123104488577635,0.14394008622667082
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.2,0.35,0.009561999375470453,0.10274674205244874
0,120,1000,15,Simple,0.01,1.0,1,First,6,0.2,0.25,0.22579640410136614,0.27294808316086383
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.0,3.0,-0.007749132637164021,0.06201712826589101
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.0,2.0,-0.0076958795850663965,0.06203427342126565
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.0,1.0,-0.007726152875848957,0.061607894031978
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.0,0.35,-0.007738987583508609,0.0595405690106627
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.0,0.25,-0.00767553607091183,0.059770180017205396
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.05,3.0,-0.00803950247983892,0.0628335064870346
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.05,2.0,-0.00803912400354601,0.06274061305300531
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.05,1.0,-0.007929501279370274,0.06194318052211696
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.05,0.35,-0.00808061320135592,0.06073007816281857
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.05,0.25,-0.009034198340211335,0.06387399006119292
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.1,3.0,-0.008065296083510174,0.06404739520766378
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.1,2.0,-0.007941518340106861,0.06364715699348494
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.1,1.0,-0.007968959014710255,0.06231247416203199
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.1,0.35,-0.008084325696364228,0.058415247330491686
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.1,0.25,-0.011681152179485446,0.06602486944792971
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.15,3.0,-0.00780306432231687,0.06479096432503642
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.15,2.0,-0.00780306432231687,0.06479096432503642
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.15,1.0,-0.007621331929588733,0.06340025091013576
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.15,0.35,-0.005177136707907112,0.05402905339993674
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.15,0.25,-0.00032751647355621846,0.059737053737184465
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.2,3.0,-0.007827278434515863,0.06716082376234683
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.2,2.0,-0.007664413680026531,0.06745071677652288
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.2,1.0,-0.007737063066908346,0.06744770327017184
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.2,0.35,-0.011478595525935534,0.0603943710429407
0,120,1000,15,Simple,0.01,1.0,2,First,1,0.2,0.25,0.043481733036219425,0.11504280466819873
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.0,3.0,-0.007751568598084593,0.06226327848504238
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.0,2.0,-0.007751496138068846,0.06231784224626346
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.0,1.0,-0.007729078150189693,0.06237324828216999
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.0,0.35,-0.00780176277297819,0.05841460857703046
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.0,0.25,-0.007934963940256603,0.059197926921251365
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.05,3.0,-0.007843921707030145,0.06294833867682578
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.05,2.0,-0.007869111944482634,0.06308908333071744
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.05,1.0,-0.008070846095787235,0.06295613000162043
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.05,0.35,-0.009521636414612417,0.05946322874259554
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.05,0.25,-0.010638228262005256,0.0625758885096953
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.1,3.0,-0.008506919138867215,0.0639153335209877
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.1,2.0,-0.008560143908594576,0.06389659506693343
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.1,1.0,-0.008773037982771965,0.06381496063494146
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.1,0.35,-0.010780263406038994,0.06411946982627971
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.1,0.25,-0.0039254001793160975,0.06627254847690853
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.15,3.0,-0.007539293429863029,0.06257003489809854
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.15,2.0,-0.007372988657612836,0.06225855604087092
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.15,1.0,-0.0071009503391191485,0.06082153776737141
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.15,0.35,-0.008846964770636883,0.05587351924105451
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.15,0.25,0.02014209927231895,0.09707620876536036
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.2,3.0,-0.0073334045803766035,0.06467408718826831
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.2,2.0,-0.007279162199974715,0.06429929367096715
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.2,1.0,-0.007244959248966754,0.06327782693209079
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.2,0.35,-0.001460805503616919,0.06119123981093812
0,120,1000,15,Simple,0.01,1.0,2,First,2,0.2,0.25,0.10494733840672843,0.20020638828702375
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.0,3.0,-0.007751568598084593,0.06226327848504238
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.0,1.0,-0.007740019939789061,0.0625741962267692
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.0,0.35,-0.008025478975876433,0.05778278891994224
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.0,0.25,-0.006608476145891201,0.057702791309521904
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.05,3.0,-0.007407039205552653,0.06321530788961945
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.05,2.0,-0.0077313976866961705,0.06302520900007129
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.05,1.0,-0.00860352973522213,0.06310805371817313
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.05,0.35,-0.013344614331933282,0.06326109127587516
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.05,0.25,-0.007806702434602427,0.06122762724000485
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.1,3.0,-0.009782775248442748,0.06505380872961261
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.1,2.0,-0.0098870136175222,0.0653105494536193
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.1,1.0,-0.009743835057269544,0.06590908861965925
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.1,0.35,-0.010233805926374096,0.07118246911851285
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.1,0.25,0.009212689444434489,0.0771322369257859
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.15,3.0,-0.007189309819714022,0.060733565374992894
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.15,2.0,-0.007112211841830306,0.06023145796262212
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.15,1.0,-0.006831342551670888,0.05976655005036312
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.15,0.35,-0.008703538419983017,0.05950341854607736
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.15,0.25,0.05338214727066193,0.16437639470878598
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.2,3.0,-0.0030029120077200953,0.06179961109618128
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.2,2.0,-0.0027208753210082584,0.06150378305187895
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.2,1.0,-0.004603196942011818,0.0625890912468991
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.2,0.35,0.002845873045924181,0.0715690975583806
0,120,1000,15,Simple,0.01,1.0,2,First,3,0.2,0.25,0.13267063668825307,0.21690021163316672
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.0,3.0,-0.007751568598084593,0.06226327848504238
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.0,1.0,-0.007697452701805987,0.06231671043892038
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.0,0.35,-0.008317285606571455,0.05842454072026732
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.0,0.25,-0.0038841142039166346,0.05619365461269073
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.05,3.0,-0.007343441672268306,0.06358093059287932
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.05,2.0,-0.007733031651533496,0.0632124525059507
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.05,1.0,-0.00915191425102796,0.06307031951570091
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.05,0.35,-0.01489216699950688,0.06925329440142175
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.05,0.25,0.004809101573796402,0.0575992018383914
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.1,3.0,-0.010498346649793398,0.06653210715599658
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.1,2.0,-0.010361322791409317,0.06669395104891411
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.1,1.0,-0.010048838289876644,0.06799703554913288
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.1,0.35,-0.009536998835964235,0.07441689434609809
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.1,0.25,0.023481912120570526,0.1072752693069032
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.15,3.0,-0.00718514229794431,0.05976259592454059
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.15,2.0,-0.007256070123639403,0.05969178582345628
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.15,1.0,-0.007394765158070193,0.059994746937187225
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.15,0.35,-0.006474363758236327,0.061906745286470534
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.15,0.25,0.05181404819845893,0.12356125767502707
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.2,3.0,-0.003096051812588171,0.06713488948575404
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.2,2.0,-0.0027557967659897604,0.06936817184129086
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.2,1.0,-0.0018260003918108504,0.07857566076314876
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.2,0.35,0.001822751872561149,0.09185499614983068
0,120,1000,15,Simple,0.01,1.0,2,First,4,0.2,0.25,0.160584487667988,0.22759065003191647
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.0,3.0,-0.007751568598084593,0.06226327848504238
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.0,1.0,-0.007697452701805987,0.06231671043892038
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.0,0.35,-0.008751078831995062,0.058824201721144366
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.0,0.25,0.0009627120034893482,0.05750211692273604
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.05,3.0,-0.007994467019147489,0.06514235679828227
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.05,2.0,-0.008463150796829471,0.06419924008268481
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.05,1.0,-0.009750124315475759,0.06333261678863977
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.05,0.35,-0.013799757750535322,0.07235987908534919
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.05,0.25,0.023699223001804413,0.10781449973605438
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.1,3.0,-0.009768614131739373,0.07179723030867437
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.1,2.0,-0.00951118475623876,0.07206108356256197
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.1,1.0,-0.00903889234827463,0.07196169529617899
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.1,0.35,-0.011543267193988587,0.0758414906482558
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.1,0.25,0.054754792082106,0.18954154818741603
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.15,3.0,0.002994223826323489,0.07703804821263276
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.15,2.0,0.0036195804778921545,0.07972464544414921
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.15,1.0,-0.008157908916776407,0.06693511276418761
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.15,0.35,-0.003206418605369542,0.07443782960489756
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.15,0.25,0.1017499891874594,0.24839213776556307
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.2,3.0,-0.0046173327914244095,0.07993220217881099
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.2,2.0,-0.004842723556831893,0.08587128305347579
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.2,1.0,-0.0063074660615604905,0.11335848426038926
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.2,0.35,-0.006173621988837082,0.13152357728549682
0,120,1000,15,Simple,0.01,1.0,2,First,5,0.2,0.25,0.1966335467341157,0.2567773964738929
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.0,3.0,-0.007751568598084593,0.06226327848504238
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.0,2.0,-0.007752956790617075,0.06238695387626772
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.0,1.0,-0.007697452701805987,0.06231671043892038
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.0,0.35,-0.009266061008299782,0.05978371378411031
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.0,0.25,0.006593932589291508,0.06256718430493576
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.05,3.0,-0.00912672841372412,0.06650632889764158
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.05,2.0,-0.00927128287733175,0.06505284977057248
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.05,1.0,-0.009760981231524683,0.06337373878308653
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.05,0.35,-0.01106364230954007,0.07064131508799891
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.05,0.25,0.008233373377739698,0.08173959134477382
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.1,3.0,-0.008082428034283518,0.08015494898262955
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.1,2.0,-0.007990615041950325,0.08000026362516396
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.1,1.0,-0.00791970150065286,0.07729431011227096
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.1,0.35,-0.014488835604077899,0.08853698719225575
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.1,0.25,0.0389124957935996,0.11134541453377161
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.15,3.0,0.003548097606326104,0.08671476926096292
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.15,2.0,0.004295127003413671,0.09194344742908937
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.15,1.0,0.005762839595385229,0.10573270979141478
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.15,0.35,-0.0023329538807131704,0.08859825603395442
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.15,0.25,0.08506895225007206,0.17950909452398098
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.2,3.0,-0.004338102200942059,0.08793610973786961
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.2,2.0,-0.00545465217414723,0.09756464604364753
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.2,1.0,-0.011123104488577635,0.14394008622667082
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.2,0.35,0.009561999375470453,0.10274674205244874
0,120,1000,15,Simple,0.01,1.0,2,First,6,0.2,0.25,0.22579640410136614,0.27294808316086383
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.0,3.0,-0.006757530119630987,0.06025715468746076
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.0,2.0,-0.007788337383929494,0.06239647887633462
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.0,1.0,-0.00785037377445148,0.06169983755464922
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.0,0.35,-0.007993159310593167,0.05973051232332658
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.0,0.25,-0.007927678690828078,0.05961967805630405
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.05,3.0,-0.00803950247983892,0.0628335064870346
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.05,2.0,-0.008204717041538757,0.06307594348698556
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.05,1.0,-0.008094066588019568,0.06213248158667052
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.05,0.35,-0.008245860702043273,0.061007578747756516
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.05,0.25,-0.009199635920586877,0.06420289134368107
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.1,3.0,-0.008065296083510174,0.06404739520766378
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.1,2.0,-0.007939957036719894,0.0634938265101197
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.1,1.0,-0.007968959014710255,0.06231247416203199
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.1,0.35,-0.008084325696364228,0.058415247330491686
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.1,0.25,-0.011514788270102671,0.06565693847251375
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.15,3.0,-0.00780306432231687,0.06479096432503642
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.15,2.0,-0.00780306432231687,0.06479096432503642
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.15,1.0,-0.007621331929588733,0.06340025091013576
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.15,0.35,-0.005177136707907112,0.05402905339993674
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.15,0.25,-0.00032751647355621846,0.059737053737184465
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.2,3.0,-0.007827278434515863,0.06716082376234683
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.2,2.0,-0.007664413680026531,0.06745071677652288
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.2,1.0,-0.007737063066908346,0.06744770327017184
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.2,0.35,-0.011478595525935534,0.0603943710429407
0,120,1000,15,Simple,0.01,1.0,3,First,1,0.2,0.25,0.043481733036219425,0.11504280466819873
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.0,3.0,-0.006759337287210394,0.06046467440866585
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.0,2.0,-0.007791334812652946,0.0627314161613737
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.0,1.0,-0.007818966351996417,0.06257104318203814
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.0,0.35,-0.007938358940011337,0.05850299462380929
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.0,0.25,-0.008135280404757965,0.05947666420636841
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.05,3.0,-0.007833609326778105,0.06285735568023088
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.05,2.0,-0.007858799558299224,0.06299833420658164
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.05,1.0,-0.00806053368332029,0.06286522994718396
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.05,0.35,-0.009686863124141826,0.0597253967014174
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.05,0.25,-0.010638228262005256,0.0625758885096953
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.1,3.0,-0.008506919138867215,0.0639153335209877
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.1,2.0,-0.008560143908594576,0.06389659506693343
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.1,1.0,-0.008773037982771965,0.06381496063494146
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.1,0.35,-0.010780263406038994,0.06411946982627971
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.1,0.25,-0.0037602138134096305,0.06605000103975547
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.15,3.0,-0.007539293429863029,0.06257003489809854
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.15,2.0,-0.007372988657612836,0.06225855604087092
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.15,1.0,-0.0071009503391191485,0.06082153776737141
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.15,0.35,-0.008846964770636883,0.05587351924105451
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.15,0.25,0.02014209927231895,0.09707620876536036
0,120,1000,15,Simple,0.01,1.0,3,First,2,0.2,3.0,-0.0073334045803766035,0.06467408718826831
