,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Method,Detrend_Order,Detrend_Regularization,Detrend_Alpha,Detrend_Position,Filter_Method,Filter_Type,Filter_Order,Filter_Low,Filter_High,Difference_Rate_Mean,Difference_Rate_SD,Difference_Cleaned_Mean,Difference_Cleaned_SD
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,60.0,-4.0759832222099925,5.915156670862643,0.08218626145079219,0.6127505471864497
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,60.0,-4.045228629820569,5.813879591790247,0.08936885084331485,0.6263815158115158
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,60.0,-4.02245424883639,5.750457333810327,0.09706860686139819,0.6445081801697626
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,60.0,-5.435646947079966,6.645869046816337,0.10066796807201187,0.655424496051278
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,60.0,-5.435498630854808,6.606465558743744,0.09734282698716462,0.6491101678084037
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,60.0,-5.440192458395039,6.605240517238873,0.08723115763328472,0.6309506972537935
0,60,200,15,Simple,0.89,11.0,polynomial,0,500,0.75,None,FIR,FIR,5,,60.0,-18.81442183139991,20.426397035937516,0.0777238609830941,0.7940396682175012
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,None,None,5,,,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,35.0,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,35.0,-3.088666939179308,15.172577538438597,0.03824623998843227,0.31172372882293076
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,35.0,1.018211425432358,2.419707567201591,0.041477754773009766,0.3131891218052813
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,35.0,1.1506932490956008,2.324784483146891,0.04308290972328803,0.3228757077891139
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,35.0,0.049992217385876336,1.2360689163700462,0.04017469778430194,0.3301183554085509
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,35.0,0.058621002190261416,1.2179518744832807,0.033961360444910146,0.3404838890541099
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,35.0,0.06343277912721154,1.2197158646598023,0.026704575052053287,0.35627532254512595
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,35.0,0.06380839134355813,1.227187785700413,0.01897471774057743,0.37643748926612286
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,35.0,0.06293868404428327,1.2376430335942037,0.01034524466101602,0.40149750963648323
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,35.0,0.06428334454432082,1.2435977554297932,0.002021961026598338,0.4276444408601904
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,35.0,-47.76687359908154,30.29626383252149,0.03486398758865701,0.8122145962454314
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,37.77777777777778,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,37.77777777777778,-3.0716918563627593,15.144348938194264,0.038065270927676254,0.3212866786166032
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,37.77777777777778,0.9802514760979663,2.5071178742010454,0.0413415863203881,0.32467792331036044
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,37.77777777777778,1.0145608669772908,2.5547970547354786,0.043751752661461876,0.3354815553485884
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,37.77777777777778,0.027692120596583398,1.3066077360440245,0.042020598131341264,0.34182119390927196
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,37.77777777777778,0.03809623667834055,1.2834740982093378,0.03658376034923022,0.3488571861310002
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,37.77777777777778,0.044850971671186284,1.271161132656259,0.030159132978813223,0.3605148559352193
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,37.77777777777778,0.048394391095794125,1.2697231638077002,0.02444831109402806,0.37377280962325327
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,37.77777777777778,0.05256213370031093,1.2571933878488202,0.01866578829589075,0.38856745157021977
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,37.77777777777778,0.05271204265517387,1.2611448514890036,0.011301354616436679,0.4084941033377885
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,37.77777777777778,-47.76687359908154,30.29626383252149,0.03486439057357252,0.8120717099835008
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,40.55555555555556,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,40.55555555555556,-3.044163363647149,15.141304502955204,0.03789945252928412,0.33133989086976684
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,40.55555555555556,-0.12137561154490188,2.007261706946475,0.041121267369150984,0.33647685947260797
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,40.55555555555556,-0.031940952174272785,1.5747599215856904,0.04411631727810428,0.34735756707485127
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,40.55555555555556,-0.007483095535600395,1.4451537530218295,0.04348824793746395,0.3529017167005732
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,40.55555555555556,0.003084316982689143,1.4151297731532961,0.03864303347361751,0.3570570273864844
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,40.55555555555556,0.010576919786565265,1.4040926324997856,0.031978003149539774,0.3664417120925791
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,40.55555555555556,0.015479497293084668,1.3923397415997394,0.026468791243619616,0.3778897212419043
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,40.55555555555556,0.018524554760920978,1.3937228149906815,0.022807498709114023,0.38690251826232763
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,40.55555555555556,0.018822843764345325,1.3957973841861238,0.01900999270706898,0.39631670263320523
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,40.55555555555556,-47.76687359908154,30.29626383252149,0.03486309144295987,0.8122595683478944
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,43.33333333333333,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,43.33333333333333,-3.012199087223438,15.190629463345921,0.03774684263332609,0.34164420197276196
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,43.33333333333333,-1.6751627632623962,5.536154864426654,0.04084265301380015,0.3482859884630542
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,43.33333333333333,-0.06927559264247234,1.7615106739388129,0.04423336364386802,0.35859753275181677
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,43.33333333333333,-0.048479638500999366,1.617204582822526,0.0447099299808151,0.36377958318764303
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,43.33333333333333,-0.040760806469808925,1.5839780960897452,0.04077327491490587,0.36556823668387023
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,43.33333333333333,-0.035800116381749875,1.5775052655716066,0.033758232706111606,0.3722396000287421
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,43.33333333333333,-0.03279269719742879,1.58118417784754,0.0270241706459533,0.38426371441447577
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,43.33333333333333,-0.03155028688931178,1.5841321375726463,0.023134555710559227,0.39350556049167407
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,43.33333333333333,-0.02953028833109832,1.5876139367064976,0.02166020569793155,0.397671626332291
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,43.33333333333333,-47.76687359908154,30.29626383252149,0.034862730757411746,0.8122826454479697
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,46.111111111111114,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,46.111111111111114,-3.0098006487703666,15.206989956655484,0.037605833400166176,0.35203167596697527
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,46.111111111111114,-1.6332233663807352,5.384242439211937,0.04052624631992671,0.36001538398609073
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,46.111111111111114,-0.1119046802773141,1.9544068443659823,0.04413712879748213,0.3694985176557343
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,46.111111111111114,-0.09331829707561468,1.8141833977683202,0.04564282321218003,0.3748031852088945
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,46.111111111111114,-0.08803487553196705,1.7583321364260815,0.04303881005998276,0.37547558175952533
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,46.111111111111114,-0.08485410292512645,1.7524953800974843,0.03632499356123246,0.378514465336202
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,46.111111111111114,-0.08288266287200927,1.755322260166785,0.028196294419265,0.3898635165868372
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,46.111111111111114,-0.08232583721600847,1.7619767041303989,0.022312790545824187,0.40259793579115116
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,46.111111111111114,-0.08204722675007838,1.7727572448293858,0.02037327600551503,0.4079051324309596
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,46.111111111111114,-47.76687359908154,30.29626383252149,0.034861730169981064,0.8124622620162633
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,48.888888888888886,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,48.888888888888886,-3.161633657599683,14.728775112086575,0.037475086645176126,0.3623862776026834
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,48.888888888888886,-1.6738867432801465,5.426694354721406,0.0401883298568812,0.3716511682336193
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,48.888888888888886,-1.7258964687201441,5.309684904777485,0.043861637715810954,0.38034042020865255
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,48.888888888888886,-0.13931909282681565,2.015952994595789,0.04620072451215139,0.38601838122161786
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,48.888888888888886,-0.13689723307115634,1.9693341450378408,0.045161878169776196,0.3871966219439368
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,48.888888888888886,-0.1379872534555444,1.8942475647651351,0.03959960786051243,0.3871937738056949
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,48.888888888888886,-0.1370402726187287,1.9164566073828666,0.03085702976241216,0.39509059773604427
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,48.888888888888886,-0.13267096541418372,1.9195375559910255,0.022640526250823058,0.4103819985195807
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,48.888888888888886,-0.13224173116198812,1.9286080589884453,0.018347385091138684,0.42104286335750024
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,48.888888888888886,-47.76687359908154,30.29626383252149,0.03486179270854838,0.8124139433541384
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,51.666666666666664,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,51.666666666666664,-3.141087194926784,14.804318436577743,0.03735348101609306,0.3726290110205276
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,51.666666666666664,-3.0394132185775296,9.77787427777871,0.039841660029229745,0.38319280102469055
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,51.666666666666664,-1.8229416099306939,5.489542367615911,0.04344875024708522,0.3913148092248726
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,51.666666666666664,-1.6862364175812838,5.012637871738797,0.046342289619463996,0.39732579429619014
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,51.666666666666664,-1.5988703282238097,4.497632367054692,0.04681227240754629,0.40009730645421243
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,51.666666666666664,-0.2324246306985395,2.1743291038743227,0.043060655442669474,0.39919103036497605
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,51.666666666666664,-0.22516208569859536,2.1902291351158367,0.034815863902362715,0.4022607028153989
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,51.666666666666664,-0.22445795073121516,2.222019856885744,0.024822802073095142,0.4166239913365611
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,51.666666666666664,-1.5731501406099409,4.496663704008751,0.017454582698055957,0.433590245608845
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,51.666666666666664,-47.76687359908154,30.29626383252149,0.034861249966868894,0.8125121030151422
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,54.44444444444444,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,54.44444444444444,-5.64255793637133,17.513780514917087,0.03724006949918679,0.3827070089199124
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,54.44444444444444,-3.037652060434034,9.583717240001508,0.03949591113265001,0.39463091893832514
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,54.44444444444444,-1.9317709449433411,5.6697267342773,0.04294562302797954,0.4025084583929627
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,54.44444444444444,-1.88336715231401,5.292168435679118,0.046098644786019424,0.408682589223267
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,54.44444444444444,-1.769400304450642,4.909043580395424,0.047767759778121414,0.4131100348530671
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,54.44444444444444,-1.70283320077265,4.467807147881678,0.046136639706299984,0.41347430909843425
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,54.44444444444444,-1.681586255502496,4.378404466206449,0.03955520675115173,0.4125900346388763
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,54.44444444444444,-1.7189893616931498,4.552245620108134,0.028947879105345985,0.4214885489602996
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,54.44444444444444,-1.71774937847254,4.564980187220722,0.01839208983590197,0.44178279639651225
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,54.44444444444444,-47.76687359908154,30.29626383252149,0.03486134364173025,0.8124594147198508
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,57.22222222222222,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,57.22222222222222,-5.658015640456654,17.679325948061766,0.0371340456120369,0.3925857250753229
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,57.22222222222222,-3.04397621572339,9.41237405892271,0.03915806203457503,0.4059446424404429
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,57.22222222222222,-3.359291526061424,9.441419635080841,0.042397922158492564,0.4139123444979714
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,57.22222222222222,-1.9333812311626206,5.339775790955228,0.04556154363560603,0.42015889308580434
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,57.22222222222222,-1.9174168311964959,5.181505958173062,0.04796338041165942,0.4256023213241934
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,57.22222222222222,-1.871684874743564,5.020310719891229,0.04832084396512843,0.428284082630606
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,57.22222222222222,-1.823901560430259,4.860379822915943,0.04433156317094853,0.4264884452118686
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,57.22222222222222,-1.7844783940457538,4.748252561661669,0.03489178713567379,0.4276588418770284
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,57.22222222222222,-1.7575798959183724,4.662350519312172,0.022299029647168993,0.4437608013387466
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,57.22222222222222,-47.760387899444275,30.297227615232927,0.03486089943623616,0.8125547872539862
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,60.0,-47.760387899444275,30.297227615232927,0.034858886734337687,0.8131189056665209
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,60.0,-7.0005666478747575,18.44799920562021,0.0370347166943453,0.40224342352292763
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,60.0,-3.0560240124392593,9.350529407864462,0.03883281426555371,0.4171061261130615
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,60.0,-3.3582862902586244,9.323199999575424,0.04184348991585317,0.425446649238398
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,60.0,-3.4354744128109953,9.042153695524789,0.044853971495674626,0.4318351883753444
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,60.0,-2.019647479475676,5.479490033172936,0.04749729421393931,0.43762103231343624
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,60.0,-2.0080894893566357,5.397874745522965,0.049288886664653246,0.442286555143513
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,60.0,-1.9923919915036914,5.344471193149495,0.04814944476973915,0.44286114807749716
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,60.0,-1.9806597112629691,5.2962560810112995,0.04159298306265221,0.43980503860643294
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,60.0,-1.9651272709793581,5.2568021528383095,0.029478889308082613,0.4453772750691673
0,60,200,15,Simple,0.89,21.5,polynomial,0,500,0.75,None,FIR,FIR,5,,60.0,-47.760387899444275,30.297227615232927,0.03486051665643305,0.8126422631215241
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,None,None,5,,,-69.1806662726151,49.86308172500097,0.05571683766460875,0.810432389986145
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,35.0,-69.1806662726151,49.86308172500097,0.05571683766460875,0.810432389986145
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,35.0,0.3193918319017993,3.520023963219929,0.05842256395040831,0.2848969323003869
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,35.0,0.7272537681446274,2.965555323201027,0.06265397654306289,0.2786274812613366
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,35.0,-0.25372976639487116,2.527152187965642,0.0666574417110817,0.2842387278798765
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,35.0,-0.1383769311864981,1.9035215429433916,0.06987697830469458,0.2928588008559396
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,35.0,-0.11181145141428037,1.779558380726257,0.06886380121993983,0.292002083194813
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,35.0,-0.09634546078416688,1.7366595370328561,0.060306877121052975,0.27786557796506095
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,35.0,-0.0858935378540938,1.7197603265854067,0.04467865288689443,0.27283931435807723
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,35.0,-0.07755763072103156,1.7124433437626618,0.026530677389449912,0.29762673447997146
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,35.0,-0.07036943417381568,1.717164282211541,0.012132713284829549,0.3336827704519168
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,FIR,FIR,5,,35.0,-69.17045420913477,49.85219772626004,0.05571965469275718,0.8090749112885027
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,37.77777777777778,-69.1806662726151,49.86308172500097,0.05571683766460875,0.810432389986145
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,37.77777777777778,-0.5954424570798585,3.09863085472367,0.05826890685212695,0.2902644301626724
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,37.77777777777778,0.6831887647890018,3.0356698326692046,0.062222569295057276,0.28599308220121644
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,37.77777777777778,-0.3129376267223783,2.756915271378452,0.06599109743136515,0.293863088888359
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,37.77777777777778,-0.19536820145020878,2.15765963309056,0.07002106051058811,0.3058713118071868
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,37.77777777777778,-0.1656337384313045,1.9306421387942707,0.07202593522210751,0.3137909406226355
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,37.77777777777778,-0.15775074381694862,1.8594247609628214,0.06820280095472975,0.30682851320146576
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,37.77777777777778,-0.15451028673850037,1.831528245970864,0.05685879056011581,0.29111538089687133
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,37.77777777777778,-0.1561788171559,1.8141042433942836,0.040061132583061286,0.29141793173181185
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,37.77777777777778,-0.15713152716557593,1.8071415331201865,0.022386496603258265,0.3181811965991587
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,FIR,FIR,5,,37.77777777777778,-68.46658065806565,49.26618521074888,0.055720010816398505,0.8087878932873228
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,40.55555555555556,-69.1806662726151,49.86308172500097,0.05571683766460875,0.810432389986145
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,40.55555555555556,-2.192809450399741,7.2732038928647365,0.05813197186246498,0.2964464309871165
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,40.55555555555556,0.6477103581252215,3.0952032392208624,0.06180764321945709,0.29467847788165236
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,40.55555555555556,-0.37629841847350737,2.9556255752907665,0.06515102201922283,0.30398225845503285
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,40.55555555555556,-0.3087696170032105,2.797930263890248,0.06918601477404869,0.31620511212045527
0,60,200,15,Simple,0.89,32.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,40.55555555555556,-0.2645697972493719,2.641630841019222,0.07290911466523954,0.32842623355066847
